ihaskell-hvega;0.1.0.3;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/ihaskell-hvega/ihaskell-hvega-0.1.0.3/ihaskell-hvega.cabal;Development;aeson,base,hvega,ihaskell,text;IHaskell.Display.Hvega;src;
gpolyline;0.1.0.1;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/gpolyline/gpolyline-0.1.0.1/gpolyline.cabal;Graphics;base,split;GPolyline;;
pipes-fastx;0.3.0.0;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/pipes-fastx/pipes-fastx-0.3.0.0/pipes-fastx.cabal;Pipes;attoparsec,base,bytestring,pipes,pipes-attoparsec,pipes-bytestring;Pipes.Fastx;;
doctest-driver-gen;0.2.0.3;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/doctest-driver-gen/doctest-driver-gen-0.2.0.3/doctest-driver-gen.cabal;Testing;base,base,doctest,doctest-driver-gen;Test.DocTest.Gen;app,src;Main.hs
lambdabot-core;5.1.0.2;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/lambdabot-core/lambdabot-core-5.1.0.2/lambdabot-core.cabal; Web,Development;HTTP,SafeSemaphore,base,binary,bytestring,containers,dependent-map,dependent-sum,dependent-sum-template,directory,edit-distance,filepath,haskeline,hslogger,lifted-base,monad-control,mtl,network,parsec,prim-uniq,random,random-fu,random-source,regex-tdfa,split,syb,template-haskell,time,transformers,transformers-base,utf8-string,zlib;Lambdabot.Bot,Lambdabot.ChanName,Lambdabot.Command,Lambdabot.Compat.AltTime,Lambdabot.Compat.FreenodeNick,Lambdabot.Compat.PackedNick,Lambdabot.Config,Lambdabot.Config.Core,Lambdabot.File,Lambdabot.IRC,Lambdabot.Logging,Lambdabot.Main,Lambdabot.Message,Lambdabot.Module,Lambdabot.Monad,Lambdabot.Nick,Lambdabot.Plugin,Lambdabot.Plugin.Core,Lambdabot.Plugin.Core.Base,Lambdabot.Plugin.Core.Compose,Lambdabot.Plugin.Core.Help,Lambdabot.Plugin.Core.More,Lambdabot.Plugin.Core.OfflineRC,Lambdabot.Plugin.Core.System,Lambdabot.Plugin.Core.Version,Lambdabot.State,Lambdabot.Util,Lambdabot.Util.Serial,Lambdabot.Util.Signals,Paths_lambdabot_core;src;
bson;0.3.2.6;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/bson/bson-0.3.2.6/bson.cabal;Data;base,binary,bytestring,cryptohash,data-binary-ieee754,mtl,network,text,time;Data.Bson,Data.Bson.Binary;;
codo-notation;0.5.2;experimental;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/codo-notation/codo-notation-0.5.2/codo-notation.cabal;Language;base,comonad,haskell-src-meta,parsec,template-haskell,uniplate;Language.Haskell.Codo;src;
slug;0.1.7;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/slug/slug-0.1.7/slug.cabal; Yesod,Web;QuickCheck,aeson,base,exceptions,http-api-data,path-pieces,persistent,text;Web.Slug;;
cryptonite-openssl;0.6;experimental;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/cryptonite-openssl/cryptonite-openssl-0.6/cryptonite-openssl.cabal;Cryptography;base,bytestring,cryptonite,memory;Crypto.OpenSSL,Crypto.OpenSSL.AES,Crypto.OpenSSL.AES.Foreign,Crypto.OpenSSL.ASN1,Crypto.OpenSSL.BN,Crypto.OpenSSL.BN.Foreign,Crypto.OpenSSL.ECC,Crypto.OpenSSL.ECC.Foreign,Crypto.OpenSSL.Misc,Crypto.OpenSSL.Random;;
websockets-rpc;0.6.0;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-11.22/websockets-rpc/websockets-rpc-0.6.0/websockets-rpc.cabal;Web;MonadRandom,QuickCheck,aeson,async,base,base,bytestring,containers,exceptions,hashable,monad-control,mtl,stm,text,transformers,unordered-containers,uuid,wai-transformers,websockets,websockets,websockets-rpc,websockets-simple,websockets-simple;Network.WebSockets.RPC,Network.WebSockets.RPC.ACKable,Network.WebSockets.RPC.Trans.Client,Network.WebSockets.RPC.Trans.Server,Network.WebSockets.RPC.Types;example,src;Main.hs,Main-Client.hs
